id,name,pharmacy_name_main,description,region,address,latitude,longitude,contact_phone,pharmacy_tel,pharmacy_mob,all_phones,is_duty_24h,has_optika,has_optika_service,insurance_partners,image_url,thumb_image,gallery_images,gallery_count,google_maps_url,page_url
274,ZƏFƏRAN NEFTÇİLƏR Rahat Marketin yanı,ZƏFƏRAN NEFTÇİLƏR Rahat Marketin yanı,"ZƏFƏRAN NEFTÇİLƏR Rahat Marketin yanı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nizami rayonu,"Baki Nizami ​İmadəddin Nəsimi küçəsi, 189",40.414,49.942,0124228292,0124228292,994559007551,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_neft_l_r_rahat_marketin_yan__img_1728302431.jpg,thumb_z_f_ran_neft_l_r_rahat_marketin_yan__img_1728302431.jpg,,0,"https://www.google.com/maps?q=40.414,49.942",https://aptekonline.az/pharmacies/274
275,KANON Ü.Hacıbəyov küç. YeloBank (Bərdə),KANON Ü.Hacıbəyov küç. YeloBank (Bərdə),"KANON Ü.Hacıbəyov küç. YeloBank (Bərdə), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bərdə,Bərdə rayonu.  Üzeyir Hacibeyli 78,40.374,47.123,994559007525,994559007525,994559007525,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_hac_b_yov_k_yelobank_b_rd__img.jpg,thumb_kanon_hac_b_yov_k_yelobank_b_rd__img.jpg,,0,"https://www.google.com/maps?q=40.374,47.123",https://aptekonline.az/pharmacies/275
276,AZERİMED APTEK K.Balakişiyev küç.48 Bolmartın yanı,AZERİMED APTEK K.Balakişiyev küç.48 Bolmartın yanı,"AZERİMED APTEK K.Balakişiyev küç.48 Bolmartın yanı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Binəqədi rayonu,"BAki Nizami, Kamil Balakişiyev küçəsi, 132-136​1 mərtəbə",40.412,49.821,0124228535,0124228535,994559007526,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/JdOAFWcjxRjZPb6ZPfXHMwgnV79JgDfW0cJWAd1H.jpeg,thumb_JdOAFWcjxRjZPb6ZPfXHMwgnV79JgDfW0cJWAd1H.jpeg,,0,"https://www.google.com/maps?q=40.412,49.821",https://aptekonline.az/pharmacies/276
278,ZƏFƏRAN H.Əliyev pr. (Qax),ZƏFƏRAN H.Əliyev pr. (Qax),"ZƏFƏRAN H.Əliyev pr. (Qax), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Oğuz,"Heydər Əliyev prospekti 81, Qax 3400",41.419,46.917,0242553956,0242553956,994554558657,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/psgv99OiolKaLSXRKD0MZZkOhvXBMzwjG2KkkxlL.jpeg,thumb_psgv99OiolKaLSXRKD0MZZkOhvXBMzwjG2KkkxlL.jpeg,,0,"https://www.google.com/maps?q=41.419,46.917",https://aptekonline.az/pharmacies/278
279,ZƏFƏRAN Ağa Nehmətulla Nərimanov m-sunun çıxışı,ZƏFƏRAN Ağa Nehmətulla Nərimanov m-sunun çıxışı,"ZƏFƏRAN Ağa Nehmətulla Nərimanov m-sunun çıxışı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nərimanov rayonu,"Bakı şəh, Nərimanov rayonu, Ağa Nemətulla küç.45",40.404,49.871,0124651295,0124651295,994559007565,*7700,0,1,1,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_a_a_nehm_tulla_n_rimanov_m_sunun_x__img_1701258115.jpg,thumb_z_f_ran_a_a_nehm_tulla_n_rimanov_m_sunun_x__img_1701258115.jpg,,0,"https://www.google.com/maps?q=40.404,49.871",https://aptekonline.az/pharmacies/279
281,AZERİMED APTEK N.Nərimanov küç.49 (Xaçmaz),AZERİMED APTEK N.Nərimanov küç.49 (Xaçmaz),"AZERİMED APTEK N.Nərimanov küç.49 (Xaçmaz), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Xaçmaz,"Xaçmaz şəh, N. Nərimanov küç, ev 49",41.462,48.797,994559007529,994559007529,994559007529,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/azer_med_aptek_n_n_rimanov_k_49_xa_maz__img.jpg,thumb_azer_med_aptek_n_n_rimanov_k_49_xa_maz__img.jpg,,0,"https://www.google.com/maps?q=41.462,48.797",https://aptekonline.az/pharmacies/281
280,KANON Gəncə pr. Panorama YK,KANON Gəncə pr. Panorama YK,"KANON Gəncə pr. Panorama YK, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,"Panorama Park, 29/30 Gəncə prospekti, Bakı 1126, Azerbaycan",40.356,49.962,994559007528,994559007528,994559007528,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_g_nc_pr_panorama_yk_img.jpg,thumb_kanon_g_nc_pr_panorama_yk_img.jpg,,0,"https://www.google.com/maps?q=40.356,49.962",https://aptekonline.az/pharmacies/280
283,AZERİMED APTEK Ə.Haqverdiyev küç.21,AZERİMED APTEK Ə.Haqverdiyev küç.21,"AZERİMED APTEK Ə.Haqverdiyev küç.21, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,"Bakı şəh, Yasamal ray, Haqverdiyev küç, ev 21",40.379,49.821,994559007530,994559007530,994559007530,*7700,0,1,1,,https://aptekonline.az//storage/PharmacyGalery/azer_med_aptek_haqverdiyev_k_21_img.jpg,thumb_azer_med_aptek_haqverdiyev_k_21_img.jpg,,0,"https://www.google.com/maps?q=40.379,49.821",https://aptekonline.az/pharmacies/283
282,KANON Feyzulla Qasımzadə Bazarstore-un yanı,KANON Feyzulla Qasımzadə Bazarstore-un yanı,"KANON Feyzulla Qasımzadə Bazarstore-un yanı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nəsimi rayonu,"Bakı şəh, Nəsimi ray, Feyzulla Qasımzadə, ev 19",40.396,49.836,994559007527,994559007527,994559007527,*7700,None,1,1,,https://aptekonline.az//storage/PharmacyGalery/kanon_feyzulla_qas_mzad_bazarstore_un_yan__img_1728302182.jpg,thumb_kanon_feyzulla_qas_mzad_bazarstore_un_yan__img_1728302182.jpg,,0,"https://www.google.com/maps?q=40.396,49.836",https://aptekonline.az/pharmacies/282
284,KANON Z.Xəlilov küç.37,KANON Z.Xəlilov küç.37,"KANON Z.Xəlilov küç.37, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,"Bakı şəh, Yasamal ray, Zahid Xəlilov küç. 37",40.378,49.812,994559007533,994559007533,994559007533,*7700,0,1,1,,https://aptekonline.az//storage/PharmacyGalery/kanon_z_x_lilov_k_37_img.jpg,thumb_kanon_z_x_lilov_k_37_img.jpg,,0,"https://www.google.com/maps?q=40.378,49.812",https://aptekonline.az/pharmacies/284
285,BİO- KANON Qarabağ küç. Araz Marketin yanı,BİO- KANON Qarabağ küç. Araz Marketin yanı,"BİO- KANON Qarabağ küç. Araz Marketin yanı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nərimanov rayonu,"Bakı şəh, Nərimanov r. Qarabağ küç. Ev 48",40.39,49.858,994559007535,994559007535,994559007535,*7700,None,1,1,,https://aptekonline.az//storage/PharmacyGalery/b_o_kanon_qaraba_k_araz_marketin_yan__img_1728301579.jpg,thumb_b_o_kanon_qaraba_k_araz_marketin_yan__img_1728301579.jpg,,0,"https://www.google.com/maps?q=40.39,49.858",https://aptekonline.az/pharmacies/285
286,KANON Yeni Günəşli,KANON Yeni Günəşli,"KANON Yeni Günəşli, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Suraxanı rayonu,"Bakı şəh, Suraxanı ray, Yeni Günəşli, V massivi",40.384,49.982,994559007531,994559007531,994559007531,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_yeni_g_n_li_img.jpg,thumb_kanon_yeni_g_n_li_img.jpg,,0,"https://www.google.com/maps?q=40.384,49.982",https://aptekonline.az/pharmacies/286
289,AZERİMED APTEK  M.Rüstəmov küç.23,AZERİMED APTEK  M.Rüstəmov küç.23,"AZERİMED APTEK  M.Rüstəmov küç.23, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,"Bakı şəhəri, Xətai rayonu",40.385,49.962,0123747197,0123747197,994559007538,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/4GdnacluzTxkgrsoGxZCGNfqFM5o77RSCOoDb4x7.jpeg,thumb_4GdnacluzTxkgrsoGxZCGNfqFM5o77RSCOoDb4x7.jpeg,,0,"https://www.google.com/maps?q=40.385,49.962",https://aptekonline.az/pharmacies/289
287,KANON Cavanşir küç. (İsmayıllı),KANON Cavanşir küç. (İsmayıllı),"KANON Cavanşir küç. (İsmayıllı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",İsmayıllı,"İsmayıllı ray, Cavanşir küç, ev 45",40.791,48.152,994559007534,994559007534,994559007534,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_cavan_ir_k_smay_ll__img.jpg,thumb_kanon_cavan_ir_k_smay_ll__img.jpg,,0,"https://www.google.com/maps?q=40.791,48.152",https://aptekonline.az/pharmacies/287
290,GÜNƏBAXAN H.Əliyev pr. (Xırdalan),GÜNƏBAXAN H.Əliyev pr. (Xırdalan),"GÜNƏBAXAN H.Əliyev pr. (Xırdalan), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,"Bakı şəhəri, Xırdalan qəsəbəsi",40.464,49.724,0123498683,0123498683,994559007536,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/g_n_baxan_h_liyev_pr_x_rdalan__img_1728300925.jpg,thumb_g_n_baxan_h_liyev_pr_x_rdalan__img_1728300925.jpg,,0,"https://www.google.com/maps?q=40.464,49.724",https://aptekonline.az/pharmacies/290
292,KANON M.Həsənov küç.15 Azərsu ASC ilə üzbəüz,KANON M.Həsənov küç.15 Azərsu ASC ilə üzbəüz,"KANON M.Həsənov küç.15 Azərsu ASC ilə üzbəüz, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,"Bakı şəhəri, Yasamal r. Müzəffər Həsənov küç",40.404,49.806,0124303769,0124303769,994559007539,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/MoIhYexADXtMxOyIEqhGbiXuFHNY8hR9x3mZvz29.jpeg,thumb_MoIhYexADXtMxOyIEqhGbiXuFHNY8hR9x3mZvz29.jpeg,,0,"https://www.google.com/maps?q=40.404,49.806",https://aptekonline.az/pharmacies/292
291,"KANON Şərifzadə küç. 140, İnşaatçılar metrosu","KANON Şərifzadə küç. 140, İnşaatçılar metrosu","KANON Şərifzadə küç. 140, İnşaatçılar metrosu, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,"Baki,Yasamal r,Abbas Mirze Serifzade",40.388,49.803,0124336871,0124336871,994559007532,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/Xfzm6rgfMmYOsCOlpICOPEomU3th29PrEmSixYNh.jpeg,thumb_Xfzm6rgfMmYOsCOlpICOPEomU3th29PrEmSixYNh.jpeg,,0,"https://www.google.com/maps?q=40.388,49.803",https://aptekonline.az/pharmacies/291
294,KANON Atatürk küç. ilə Xətai pr. kəsişməsi (Gəncə),KANON Atatürk küç. ilə Xətai pr. kəsişməsi (Gəncə),"KANON Atatürk küç. ilə Xətai pr. kəsişməsi (Gəncə), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Kəpəz (Gəncə),Gence Mustafa Kamal Ataturk,40.697,46.361,994559007540,994559007540,994559007540,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_atat_rk_k_il_x_tai_pr_k_si_m_si_g_nc__img.jpg,thumb_kanon_atat_rk_k_il_x_tai_pr_k_si_m_si_g_nc__img.jpg,,0,"https://www.google.com/maps?q=40.697,46.361",https://aptekonline.az/pharmacies/294
293,AZERİMED APTEK H.Əliyev pr.78E (Qəbələ),AZERİMED APTEK H.Əliyev pr.78E (Qəbələ),"AZERİMED APTEK H.Əliyev pr.78E (Qəbələ), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Qəbələ,Qebele r. Heyder Eliyev kucesi,40.977,47.852,0242051088,0242051088,994559007541,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/Pc02zLiGJOHhV212p66ZcKSMoJcgnib5KY44QykY.jpeg,thumb_Pc02zLiGJOHhV212p66ZcKSMoJcgnib5KY44QykY.jpeg,,0,"https://www.google.com/maps?q=40.977,47.852",https://aptekonline.az/pharmacies/293
296,"KANON AB yaşayış sahəsi, Suraxanı","KANON AB yaşayış sahəsi, Suraxanı","KANON AB yaşayış sahəsi, Suraxanı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Suraxanı rayonu,"Baki seheri, Gunesli qesebesi",40.377,49.978,994559007543,994559007543,994559007543,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_ab_ya_ay_sah_si_suraxan__img_1728303687.jpg,thumb_kanon_ab_ya_ay_sah_si_suraxan__img_1728303687.jpg,,0,"https://www.google.com/maps?q=40.377,49.978",https://aptekonline.az/pharmacies/296
298,KANON H.Əliyev pr. (Cəlilabad),KANON H.Əliyev pr. (Cəlilabad),"KANON H.Əliyev pr. (Cəlilabad), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Cəlilabad,Cəlilabad Heydər Əliyev,39.208,48.493,994559007547,994559007547,994559007547,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_h_liyev_pr_c_lilabad__img.jpg,thumb_kanon_h_liyev_pr_c_lilabad__img.jpg,,0,"https://www.google.com/maps?q=39.208,48.493",https://aptekonline.az/pharmacies/298
297,GÜNƏBAXAN M.Kazımovski,GÜNƏBAXAN M.Kazımovski,"GÜNƏBAXAN M.Kazımovski, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nəsimi rayonu,"Bakı şəhəri, Mirmahmud Kazımovski küçəsi 37",40.42,49.817,994559007546,994559007546,994559007546,*7700,None,1,1,,https://aptekonline.az//storage/PharmacyGalery/g_n_baxan_m_kaz_movski_img_1728305425.jpg,thumb_g_n_baxan_m_kaz_movski_img_1728305425.jpg,,0,"https://www.google.com/maps?q=40.42,49.817",https://aptekonline.az/pharmacies/297
300,ZƏFƏRAN N.Tusi küç.,ZƏFƏRAN N.Tusi küç.,"ZƏFƏRAN N.Tusi küç., Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,"27 Nasraddin Tusi, Bakı",40.367,49.962,994559007544,994559007544,994559007544,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_n_tusi_k__img.jpg,thumb_z_f_ran_n_tusi_k__img.jpg,,0,"https://www.google.com/maps?q=40.367,49.962",https://aptekonline.az/pharmacies/300
299,KANON General Şıxlınski küç. ev 35,KANON General Şıxlınski küç. ev 35,"KANON General Şıxlınski küç. ev 35, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,"Baki,General Aliaga Shikhlinski St",40.376,49.965,994559007542,994559007542,994559007542,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/kanon_general_xl_nski_k_ev_35_img.jpg,thumb_kanon_general_xl_nski_k_ev_35_img.jpg,,0,"https://www.google.com/maps?q=40.376,49.965",https://aptekonline.az/pharmacies/299
301,GÜNƏBAXAN S.Ə.Şirvani küç.,GÜNƏBAXAN S.Ə.Şirvani küç.,"GÜNƏBAXAN S.Ə.Şirvani küç., Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,"Baki, Xetai Seyid Azim Shirvani",40.393,49.96,994559007545,994559007545,994559007545,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/g_n_baxan_s_irvani_k__img.jpg,thumb_g_n_baxan_s_irvani_k__img.jpg,,0,"https://www.google.com/maps?q=40.393,49.96",https://aptekonline.az/pharmacies/301
305,AZERİMED APTEK H.Əliyev pr. (Xırdalan),AZERİMED APTEK H.Əliyev pr. (Xırdalan),"AZERİMED APTEK H.Əliyev pr. (Xırdalan), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,"Abşeron rayonu,Xırdalan şəh,H.Əliyev PR(Xırdalan)",40.457,49.735,994554558579,994554558579,994554558579,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/puWDjjQrtO4OeBzwfzWOcO4oAIbfxUmmnqAMbh8m.jpeg,thumb_puWDjjQrtO4OeBzwfzWOcO4oAIbfxUmmnqAMbh8m.jpeg,,0,"https://www.google.com/maps?q=40.457,49.735",https://aptekonline.az/pharmacies/305
303,ZƏFƏRAN Aşıq Ələsgər küç. Şuşa market,ZƏFƏRAN Aşıq Ələsgər küç. Şuşa market,"ZƏFƏRAN Aşıq Ələsgər küç. Şuşa market, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xətai rayonu,Bakı şəhəri Xətai rayonu Aşıq Ələsgər küç,40.379,49.948,994554559164,994554559164,994554559164,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/ySxwrZacvbrP53GBMkd18y2ljbUWimQdiW4TnTGX.jpeg,thumb_ySxwrZacvbrP53GBMkd18y2ljbUWimQdiW4TnTGX.jpeg,,0,"https://www.google.com/maps?q=40.379,49.948",https://aptekonline.az/pharmacies/303
302,KANON S.VURĞUN 112,KANON S.VURĞUN 112,"KANON S.VURĞUN 112, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nəsimi rayonu,"112 Səməd Vurğun, Bakı, Azərbaycan",40.394,49.835,994554555862,994554555862,994554555862,*7700,0,1,1,,https://aptekonline.az//storage/PharmacyGalery/FLq7lvXC7qsh3MtWCvy7jpfFyT6zHrP739BU4cpk.jpeg,thumb_FLq7lvXC7qsh3MtWCvy7jpfFyT6zHrP739BU4cpk.jpeg,,0,"https://www.google.com/maps?q=40.394,49.835",https://aptekonline.az/pharmacies/302
306,AZERİMED APTEK R.Məmmədov küç.37B (Astara),AZERİMED APTEK R.Məmmədov küç.37B (Astara),"AZERİMED APTEK R.Məmmədov küç.37B (Astara), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Lənkəran,Astara Rayonu Rafiq Məmmədov küçəsi,38.451,48.874,994554558194,994554558194,994554558194,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/1FVB13xxpD0TWThLpZxJPcuJ4WHD7foWXMzN6cee.jpeg,thumb_1FVB13xxpD0TWThLpZxJPcuJ4WHD7foWXMzN6cee.jpeg,,0,"https://www.google.com/maps?q=38.451,48.874",https://aptekonline.az/pharmacies/306
308,ZƏFƏRAN H.Əliyev pr. (İsmayıllı),ZƏFƏRAN H.Əliyev pr. (İsmayıllı),"ZƏFƏRAN H.Əliyev pr. (İsmayıllı), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",İsmayıllı,"Qaraməryəm-İsmayıllı-Şəki yolu, İsmayıllı 3100",40.791,48.154,994559007548,994559007548,994559007548,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/aEuUaMcWnRRcrbjGjCNJtEP7Lyg38tHKeYHDq7Uo.jpeg,thumb_aEuUaMcWnRRcrbjGjCNJtEP7Lyg38tHKeYHDq7Uo.jpeg,,0,"https://www.google.com/maps?q=40.791,48.154",https://aptekonline.az/pharmacies/308
307,AZERİMED APTEK H.Əliyev pr.8 (Cəlilabad),AZERİMED APTEK H.Əliyev pr.8 (Cəlilabad),"AZERİMED APTEK H.Əliyev pr.8 (Cəlilabad), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Cəlilabad,"Cəlilabad ,Heydər Əliyev Prospekti",39.215,48.525,994554558909,994554558909,994554558909,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/HGnEkKwebcvMy6HLlX3HR0GHzx9ES83EOdt3LKuj.jpeg,thumb_HGnEkKwebcvMy6HLlX3HR0GHzx9ES83EOdt3LKuj.jpeg,,0,"https://www.google.com/maps?q=39.215,48.525",https://aptekonline.az/pharmacies/307
309,GÜNƏBAXAN H.Əliyev pr. (Ağdam),GÜNƏBAXAN H.Əliyev pr. (Ağdam),"GÜNƏBAXAN H.Əliyev pr. (Ağdam), Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Ağdam,"Ağdam , Tərtər-Hindarx yolu 5556+2M3, Quzanlı",40.157,47.162,994559007554,994559007554,994559007554,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/PziALCzsq1S37U86LYbPN8YW7H3SqXj8SH4E6M4K.jpeg,thumb_PziALCzsq1S37U86LYbPN8YW7H3SqXj8SH4E6M4K.jpeg,,0,"https://www.google.com/maps?q=40.157,47.162",https://aptekonline.az/pharmacies/309
311,"BİO- KANON İstiqlaliyyət küç, Masazır qəs.","BİO- KANON İstiqlaliyyət küç, Masazır qəs.","BİO- KANON İstiqlaliyyət küç, Masazır qəs., Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Abşeron,"Abşeron rayonu, Bakı şəh, Masazır qəsəbə, Qurtuluş 93",40.49,49.758,994554559170,994554559170,994554559170,*7700,None,1,1,,https://aptekonline.az//storage/PharmacyGalery/b_o_kanon_stiqlaliyy_t_k_masaz_r_q_s__img_1728301154.jpg,thumb_b_o_kanon_stiqlaliyy_t_k_masaz_r_q_s__img_1728301154.jpg,,0,"https://www.google.com/maps?q=40.49,49.758",https://aptekonline.az/pharmacies/311
310,"BİO- Kanon V.Mayakovski, 8№li Poliklinikanın yanı","BİO- Kanon V.Mayakovski, 8№li Poliklinikanın yanı","BİO- Kanon V.Mayakovski, 8№li Poliklinikanın yanı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Nərimanov rayonu,Nərimanov rayonu V.Mayakovski küç ev8,40.395,49.876,994554558193,994554558193,994554558193,*7700,0,0,0,,"https://aptekonline.az//storage/PharmacyGalery/bİo-_kanon_v.mayakovski,_8№li_poliklinikanın_yanı_img.jpg","thumb_bİo-_kanon_v.mayakovski,_8№li_poliklinikanın_yanı_img.jpg",,0,"https://www.google.com/maps?q=40.395,49.876",https://aptekonline.az/pharmacies/310
313,KANON Hövsan südçülük sovxozu,KANON Hövsan südçülük sovxozu,"KANON Hövsan südçülük sovxozu, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Xəzər rayonu,"Bakı şəh, Xəzər ray, Binə STQ, Hövsan südçülük sovxozu, ev. Yolun sol hissəsi, m.1",40.45,50.088,944554555692,944554555692,944554555692,*7700,None,1,1,,https://aptekonline.az//storage/PharmacyGalery/kanon_h_vsan_s_d_l_k_sovxozu_img_1763709110.jpg,thumb_kanon_h_vsan_s_d_l_k_sovxozu_img_1763709110.jpg,,0,"https://www.google.com/maps?q=40.45,50.088",https://aptekonline.az/pharmacies/313
312,ZƏFƏRAN Samir Cəfərov küç,ZƏFƏRAN Samir Cəfərov küç,"ZƏFƏRAN Samir Cəfərov küç, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Suraxanı rayonu,"Bakı şəhəri, Yeni Günəşli, A-B yaşayış sahəsi",40.385,49.979,994554555859,994554555859,994554555861,*7700,None,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_samir_c_f_rov_k__img_1728303511.jpg,thumb_z_f_ran_samir_c_f_rov_k__img_1728303511.jpg,,0,"https://www.google.com/maps?q=40.385,49.979",https://aptekonline.az/pharmacies/312
314,"KANON A.Zeynallı, Biləcəri qəs.","KANON A.Zeynallı, Biləcəri qəs.","KANON A.Zeynallı, Biləcəri qəs., Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Binəqədi rayonu,Biləcəri Asəf Zeynallı küç,40.438,49.808,994559007568,994559007568,994559007568,*7700,None,1,1,,https://aptekonline.az//storage/PharmacyGalery/kanon_a_zeynall_bil_c_ri_q_s__img_1728301264.jpg,thumb_kanon_a_zeynall_bil_c_ri_q_s__img_1728301264.jpg,,0,"https://www.google.com/maps?q=40.438,49.808",https://aptekonline.az/pharmacies/314
316,KANON beauty&pharm Z.Əliyeva Yelo Bankın yanı,KANON beauty&pharm Z.Əliyeva Yelo Bankın yanı,"KANON beauty&pharm Z.Əliyeva Yelo Bankın yanı, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Səbail rayonu,Bakı şəhəri.Səbail rayonu.Zərifə Əliyeva ev.29 m.,40.371,49.845,944554558175,944554558175,944554558175,*7700,None,1,1,,https://aptekonline.az//storage/PharmacyGalery/kanon_beauty_pharm_z_liyeva_yelo_bank_n_yan__img_1729495095.jpg,thumb_kanon_beauty_pharm_z_liyeva_yelo_bank_n_yan__img_1729495095.jpg,,0,"https://www.google.com/maps?q=40.371,49.845",https://aptekonline.az/pharmacies/316
315,"ZƏFƏRAN N.Hikmət küç, Asan Xidmət","ZƏFƏRAN N.Hikmət küç, Asan Xidmət","ZƏFƏRAN N.Hikmət küç, Asan Xidmət, Siz sayt və mobil tətbiq vasitəsilə dərman sifariş edə bilərsiniz. Dərman çatdırılma xidməti.",Bakı şəhəri Yasamal rayonu,Yasamal r.nu.Nazim Hikmət küç.ev 26/76,40.379,49.805,994554559195,994554559195,994554559195,*7700,0,0,0,,https://aptekonline.az//storage/PharmacyGalery/z_f_ran_n_hikm_t_k_asan_xidm_t_img.jpg,thumb_z_f_ran_n_hikm_t_k_asan_xidm_t_img.jpg,,0,"https://www.google.com/maps?q=40.379,49.805",https://aptekonline.az/pharmacies/315
